1260,11,1
1261,13,13
1262,8,19
1263,9,17
1264,12,6
1265,6,20
1266,16,4
1267,13,14
1268,9,9
1269,5,2
1270,4,6
1271,9,6
1272,6,6
1273,14,8
1274,5,1
1275,14,3
1276,10,20
1277,18,10
1278,10,12
1279,10,12
1280,14,9
1281,6,15
1282,18,6
1283,6,3
1284,1,19
1285,9,20
1286,14,13
1287,2,5
1288,18,2
1289,12,14
1290,18,11
1291,6,3
1292,18,17
1293,16,6
1294,13,9
1295,11,10
1296,2,18
1297,16,19
1298,12,17
1299,3,17
1300,20,6
1301,11,9
1302,18,9
1303,5,15
1304,9,17
1305,3,20
1306,2,7
1307,14,8
1308,11,5
1309,13,14
1310,11,13
1311,10,18
1312,18,16
1313,14,6
1314,2,2
1315,13,18
1316,13,3
1317,5,19
1318,12,6
1319,7,20
1320,14,18
1321,3,18
1322,2,20
1323,13,11
1324,4,2
1325,20,9
1326,18,17
1327,2,1
1328,17,18
1329,6,17
1330,10,19
1331,2,8
1332,18,17
1333,3,16
1334,18,14
1335,8,16
1336,16,1
1337,14,8
1338,4,12
1339,15,4
1340,20,13
1341,17,9
1342,9,4
1343,5,18
1344,5,6
1345,18,4
1346,12,3
1347,15,12
1348,4,5
1349,12,13
1350,7,13
1351,15,17
1352,8,16
1353,18,7
1354,16,16
1355,7,4
1356,1,12
1357,20,10
1358,14,19
1359,8,19
1360,15,8
1361,2,16
1362,13,3
1363,9,6
1364,15,11
1365,13,14
1366,7,9
1367,18,3
1368,11,16
1369,16,13
1370,3,12
1371,19,2
1372,7,12
1373,12,4
1374,12,18
1375,17,13
1376,19,18
1377,4,13
1378,9,17
1379,19,17
1380,2,18
1381,8,20
1382,12,18
1383,1,9
1384,16,9
1385,3,17
1386,14,8
1387,4,7
1388,2,16
1389,20,12
1390,18,1
1391,20,9
1392,18,17
1393,12,3
1394,14,19
1395,15,1
1396,1,12
1397,4,15
1398,2,12
1399,10,2
1400,17,19
1401,4,1
1402,1,4
1403,6,13
1404,19,12
1405,9,20
1406,12,10
1407,1,8
1408,16,2
1409,13,16
1410,2,6
1411,17,15
1412,4,12
1413,16,2
1414,16,5
1415,15,8
1416,8,18
1417,4,16
1418,5,15
1419,18,3
1420,1,20
1421,2,10
1422,8,17
1423,14,13
1424,16,5
1425,7,14
1426,20,9
1427,10,2
1428,9,1
1429,17,14
1430,13,10
1431,13,17
1432,13,2
1433,16,19
1434,13,13
1435,6,14
1436,4,2
1437,3,16
1438,2,7
1439,6,10
1440,3,18
1441,9,15
1442,6,19
1443,6,4
1444,2,15
1445,7,13
1446,16,7
1447,19,3
1448,2,16
1449,9,6
1450,8,7
1451,19,8
1452,4,1
1453,7,20
1454,17,9
1455,12,7
1456,8,10
1457,11,4
1458,9,17
1459,1,20
1460,15,4
1461,7,7
1462,9,1
1463,20,3
1464,6,18
1465,18,17
1466,10,13
1467,1,18
1468,1,17
1469,15,9
1470,3,13
1471,12,11
1472,2,8
1473,8,9
1474,12,10
1475,16,16
1476,14,1
1477,12,20
1478,15,20
1479,12,13
1480,12,11
1481,3,4
1482,16,2
1483,4,11
1484,10,13
1485,19,6
1486,20,16
1487,18,18
1488,18,16
1489,9,12
1490,3,17
1491,15,15
1492,9,10
1493,5,5
1494,8,9
1495,20,20
1496,17,16
1497,16,9
1498,13,12
1499,1,4
1500,18,2
1501,14,17
1502,19,11
1503,12,11
1504,7,4
1505,7,2
1506,8,11
1507,12,3
1508,13,18
1509,20,8
1510,14,16
1511,4,18
1512,16,10
1513,18,3
1514,19,13
1515,12,12
1516,9,5
1517,15,8
1518,8,4
1519,12,5
1520,8,8
1521,5,16
1522,9,3
1523,16,5
1524,8,18
1525,7,20
1526,5,2
1527,8,9
1528,5,3
1529,16,5
1530,20,6
1531,13,7
1532,3,18
1533,13,17
1534,13,2
1535,11,2
1536,5,3
1537,10,19
1538,7,14
1539,17,5
1540,11,16
1541,12,15
1542,6,20
1543,5,3
1544,4,12
1545,13,1
1546,7,6
1547,3,7
1548,5,8
1549,3,2
1550,19,5
1551,15,18
1552,16,10
1553,18,15
1554,15,9
1555,6,5
1556,8,14
1557,17,11
1558,14,18
1559,12,1
1560,17,11
1561,1,9
1562,7,20
1563,18,14
1564,8,16
1565,4,11
1566,9,20
1567,7,5
1568,10,2
1569,14,2
1570,17,3
1571,10,6
1572,20,2
1573,17,18
1574,7,19
1575,2,20
1576,1,5
1577,2,2
1578,6,1
1579,13,15
1580,3,16
1581,9,8
1582,3,8
1583,5,19
1584,18,14
1585,16,18
1586,14,18
1587,8,14
1588,16,13
1589,20,2
1590,20,17
1591,2,16
1592,1,14
1593,17,9
1594,7,15
1595,10,17
1596,17,12
1597,12,18
1598,3,4
1599,16,2
1600,17,3
1601,14,2
1602,17,14
1603,15,15
1604,1,15
1605,3,2
1606,18,13
1607,2,10
1608,11,5
1609,1,3
1610,13,2
1611,20,4
1612,19,9
1613,3,5
1614,3,12
1615,7,7
1616,8,9
1617,18,15
1618,20,8
1619,15,13
1620,13,5
1621,9,10
1622,2,14
1623,6,2
1624,6,6
1625,19,9
1626,16,9
1627,14,20
1628,3,5
1629,8,11
1630,15,6
1631,4,15
1632,12,17
1633,2,18
1634,15,9
1635,19,3
1636,12,20
1637,13,13
1638,7,11
1639,4,16
1640,13,3
1641,17,16
1642,10,17
1643,6,11
1644,7,1
1645,13,6
1646,16,16
1647,6,12
1648,1,11
1649,17,8
1650,18,20
1651,12,6
1652,11,6
1653,3,10
1654,5,18
1655,12,6
1656,7,4
1657,18,20
1658,7,3
1659,15,11
1660,20,5
1661,15,5
1662,12,1
1663,17,1
1664,19,20
1665,18,6
1666,18,7
1667,9,17
1668,4,16
1669,3,4
1670,8,18
1671,13,4
1672,12,10
1673,12,3
1674,6,19
1675,2,2
1676,14,5
1677,1,8
1678,9,5
1679,10,14
1680,5,8
1681,3,17
1682,7,4
1683,8,12
1684,11,1
1685,17,1
1686,12,3
1687,16,4
1688,18,13
1689,2,15
1690,10,3
1691,1,17
1692,1,2
1693,6,14
1694,2,12
1695,19,20
1696,19,9
1697,12,9
1698,13,17
1699,15,18
1700,12,13
1701,18,20
1702,1,3
1703,5,20
1704,16,6
1705,16,14
1706,12,7
1707,12,17
1708,3,17
1709,1,7
1710,9,8
1711,3,5
1712,10,11
1713,20,8
1714,18,11
1715,1,9
1716,11,18
1717,17,9
1718,1,16
1719,8,16
1720,7,1
1721,13,14
1722,10,19
1723,16,6
1724,3,7
1725,4,3
1726,13,10
1727,19,13
1728,10,15
1729,3,5
1730,4,15
1731,10,2
1732,14,19
1733,9,19
1734,15,9
1735,11,15
1736,9,18
1737,20,9
1738,5,18
1739,10,17
1740,8,15
1741,17,9
1742,1,12
1743,2,19
1744,2,7
1745,3,3
1746,4,2
1747,5,6
1748,8,13
1749,12,12
1750,19,11
1751,2,15
1752,9,5
1753,17,10
1754,7,2
1755,19,11
1756,18,19
1757,5,4
1758,16,17
1759,20,8
1760,5,1
1761,9,13
1762,17,10
1763,2,9
1764,3,4
1765,11,15
1766,6,3
1767,19,20
1768,19,3
1769,14,5
1770,1,15
1771,6,18
1772,1,5
1773,8,12
1774,16,12
1775,17,11
1776,9,13
1777,19,1
1778,13,17
1779,8,11
1780,8,7
1781,7,8
1782,5,10
1783,10,18
1784,19,18
1785,5,3
1786,11,5
1787,16,2
1788,11,2
1789,6,9
1790,4,20
1791,8,8
1792,14,8
1793,6,17
1794,5,4
1795,19,8
1796,12,17
1797,19,13
1798,6,17
1799,9,11
1800,20,1
1801,13,11
1802,16,5
1803,11,9
1804,17,1
1805,16,3
1806,2,13
1807,19,2
1808,8,11
1809,20,8
1810,10,18
1811,8,6
1812,11,14
1813,10,20
1814,11,7
1815,12,18
1816,14,16
1817,20,20
1818,20,1
1819,15,8
1820,14,8
1821,7,10
1822,3,20
1823,2,8
1824,18,5
1825,9,6
1826,13,20
1827,2,9
1828,18,6
1829,20,9
1830,15,4
1831,4,4
1832,10,12
1833,15,18
1834,20,7
1835,20,7
1836,7,15
1837,11,20
1838,15,16
1839,7,4
1840,19,9
1841,2,1
1842,4,5
1843,12,1
1844,5,3
1845,11,15
1846,6,15
1847,10,13
1848,16,6
1849,14,14
1850,8,16
1851,1,18
1852,7,19
1853,14,2
1854,19,8
1855,16,4
1856,4,14
1857,16,17
1858,20,6
1859,12,2
1860,4,11
1861,8,11
1862,8,6
1863,15,7
1864,10,8
1865,11,15
1866,11,9
1867,10,19
1868,10,4
1869,2,8
1870,4,5
1871,18,17
1872,12,11
1873,17,13
1874,18,9
1875,16,15
1876,6,7
1877,10,7
1878,5,5
1879,1,20
1880,15,5
1881,6,5
1882,1,17
1883,13,9
1884,9,3
1885,13,2
1886,17,13
1887,18,14
1888,10,3
1889,17,8
1890,20,1
1891,17,11
1892,9,20
1893,8,7
1894,16,2
1895,5,2
1896,15,9
1897,6,5
1898,9,16
1899,3,9
1900,8,13
1901,16,18
1902,11,16
1903,10,2
1904,7,5
1905,11,8
1906,13,12
1907,13,17
1908,19,7
1909,10,6
1910,2,16
1911,13,13
1912,20,17
1913,19,3
1914,13,4
1915,1,20
1916,16,1
1917,6,5
1918,19,17
1919,12,14
1920,10,5
1921,10,3
1922,19,9
1923,13,7
1924,19,9
1925,16,19
1926,13,5
1927,1,11
1928,16,12
1929,5,10
1930,9,13
1931,1,4
1932,17,13
1933,17,5
1934,11,2
1935,16,8
1936,4,20
1937,9,2
1938,6,5
1939,14,4
1940,7,7
1941,20,16
1942,6,1
1943,2,7
1944,16,9
1945,9,18
1946,6,17
1947,18,2
1948,6,13
1949,17,20
1950,16,10
1951,7,13
1952,19,6
1953,17,16
1954,4,7
1955,20,10
1956,19,7
1957,4,3
1958,1,13
1959,18,12
1960,6,4
1961,4,15
1962,4,10
1963,1,1
1964,3,20
1965,11,10
1966,15,2
1967,14,8
1968,10,5
1969,15,4
1970,5,18
1971,17,16
1972,17,19
1973,15,7
1974,15,9
1975,6,1
1976,18,18
1977,17,6
1978,6,7
1979,4,13
1980,6,18
1981,3,14
1982,14,9
1983,19,4
1984,9,4
1985,9,9
1986,8,20
1987,4,13
1988,9,1
1989,20,11
1990,4,11
1991,20,4
1992,19,2
1993,19,9
1994,1,20
1995,14,17
1996,1,11
1997,4,19
1998,7,17
1999,12,14
2000,12,15
2001,7,18
2002,5,6
2003,20,20
2004,4,14
2005,19,18
2006,12,13
2007,3,16
2008,19,17
2009,14,16
2010,15,18
2011,10,11
2012,12,3
2013,18,6
2014,18,18
2015,17,11
2016,9,13
2017,4,5
2018,20,8
2019,10,5
2020,15,18
2021,11,14
2022,3,17
2023,2,16
2024,14,5
2025,14,13
2026,4,19
2027,13,11
2028,11,16
2029,16,6
2030,3,5
2031,5,2
2032,2,7
2033,3,8
2034,13,2
2035,20,7
2036,12,13
2037,17,14
2038,20,17
2039,20,8
2040,12,9
2041,7,13
2042,3,14
2043,9,16
2044,14,6
2045,10,7
2046,9,5
2047,4,19
2048,1,9
2049,17,16
2050,3,12
2051,3,8
2052,6,9
2053,10,2
2054,5,12
2055,2,6
2056,9,4
2057,20,12
2058,1,17
2059,9,15
2060,19,8
2061,3,11
2062,12,6
2063,13,15
2064,12,4
2065,1,9
2066,2,3
2067,19,8
2068,17,14
2069,4,2
2070,2,3
2071,6,8
2072,19,11
2073,1,10
2074,2,20
2075,8,9
2076,20,7
2077,9,3
2078,18,4
2079,6,6
2080,17,2
2081,20,17
2082,14,9
2083,17,10
2084,2,1
2085,5,7
2086,5,17
2087,2,5
2088,8,4
2089,5,19
2090,2,7
2091,15,16
2092,8,16
2093,8,2
2094,8,7
2095,12,8
2096,7,17
2097,16,10
2098,6,3
2099,12,8
2100,15,17
2101,1,4
2102,19,7
2103,17,14
2104,7,16
2105,20,18
2106,7,5
2107,4,12
2108,2,3
2109,18,8
2110,18,10
2111,8,2
2112,16,18
2113,11,2
2114,9,20
2115,3,7
2116,12,14
2117,3,16
2118,3,14
2119,11,7
2120,18,18
2121,15,13
2122,17,15
2123,9,1
2124,16,18
2125,1,4
2126,2,13
2127,16,7
2128,20,20
2129,16,18
2130,17,7
2131,20,16
2132,5,18
2133,6,14
2134,16,19
2135,4,20
2136,19,1
2137,1,20
2138,20,10
2139,2,12
2140,13,19
2141,2,10
